ID_Cliente,Evasion,Genero,Adulto_Mayor,Socio,Dependientes,Meses_Antiguedad,Servicio_Telefonico,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivo,Soporte_Tecnico,TV_Streaming,Peliculas_Streaming,Tipo_Contrato,Facturacion_Digital,Metodo_Pago,Cargos_Mensuales,Cargos_Diarios,Cargos_Totales
7931-PXHFC,1,masculino,0,0,0,38,1,0,dsl,0,0,1,1,0,1,un_ano,1,cheque_correo,62.3,2.08,2354.8
7932-WPTDS,1,femenino,1,1,0,1,0,0,dsl,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,24.8,0.83,24.8
7938-OUHIO,1,masculino,0,0,0,3,1,0,fibra_optica,0,0,1,1,1,1,mes_a_mes,1,cheque_electronico,98.7,3.29,293.65
7940-UQQUG,0,femenino,0,1,1,64,1,1,fibra_optica,1,0,0,1,1,1,un_ano,1,bank transfer (automatic),104.4,3.48,6721.6
7941-RCJOW,0,masculino,0,0,0,65,1,0,sin_internet,0,0,0,0,0,0,dos_anos,1,credit card (automatic),19.55,0.65,1218.65
7943-RQCHR,1,femenino,0,0,0,9,1,1,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,94.75,3.16,889.9
7945-HLKEA,0,femenino,0,0,0,60,1,1,dsl,1,0,1,1,0,0,un_ano,0,cheque_electronico,64.75,2.16,4039.5
7945-PRBVF,0,masculino,0,0,0,35,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),21.45,0.72,705.45
7950-XWOVN,0,masculino,0,0,0,11,0,0,dsl,0,1,1,0,0,0,mes_a_mes,0,cheque_correo,34.7,1.16,383.55
7951-QKZPL,1,femenino,0,1,1,33,1,1,sin_internet,0,0,0,0,0,0,dos_anos,1,cheque_correo,24.5,0.82,740.3
7951-VRDVK,0,femenino,0,0,0,36,1,0,dsl,1,1,1,1,1,1,un_ano,0,bank transfer (automatic),85.85,2.86,3003.55
7952-OBOYL,0,masculino,0,0,0,3,1,0,fibra_optica,0,0,1,1,1,0,mes_a_mes,1,cheque_correo,89.85,2.99,244.45
7954-MLBUN,0,masculino,0,0,0,31,1,0,fibra_optica,0,0,1,1,1,1,dos_anos,0,bank transfer (automatic),99.45,3.32,3109.9
7956-XQWGU,0,masculino,0,0,0,27,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,credit card (automatic),19.4,0.65,460.25
7957-RYHQD,1,femenino,1,0,0,40,1,0,fibra_optica,1,1,0,0,0,0,mes_a_mes,1,credit card (automatic),79.2,2.64,3233.85
7963-GQRMY,1,femenino,0,1,1,3,1,0,dsl,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,44.3,1.48,134.5
7963-SHNDT,0,femenino,0,0,0,52,0,0,dsl,1,1,0,1,0,0,dos_anos,0,cheque_correo,39.1,1.3,1982.1
7964-VEXDG,0,masculino,0,0,1,21,1,1,fibra_optica,1,0,0,0,0,0,mes_a_mes,0,cheque_electronico,80.35,2.68,1747.2
7964-YESJC,0,femenino,0,1,0,24,1,1,dsl,1,1,1,0,0,0,mes_a_mes,0,cheque_correo,66.3,2.21,1559.45
7964-ZRKKG,0,masculino,0,1,0,67,1,1,fibra_optica,0,1,0,0,1,0,un_ano,1,bank transfer (automatic),88.4,2.95,5798.3
7966-YOTQW,0,masculino,0,0,0,10,1,1,dsl,1,0,0,0,0,0,mes_a_mes,1,credit card (automatic),54.5,1.82,568.2
7967-HYCDE,0,masculino,0,0,0,8,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,0,bank transfer (automatic),70.7,2.36,553.4
7968-QUXNS,0,masculino,0,0,0,6,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,18.95,0.63,110.15
7969-AULMZ,1,femenino,0,0,0,21,1,1,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,97.35,3.24,2119.5
7969-FFOWG,0,masculino,0,1,1,65,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,19.9,0.66,1292.6
7971-HLVXI,0,masculino,0,1,1,72,1,1,fibra_optica,0,0,0,0,0,1,dos_anos,1,credit card (automatic),84.5,2.82,6130.85
7973-DZRKH,0,femenino,0,0,1,66,1,1,fibra_optica,1,0,1,1,0,0,dos_anos,1,credit card (automatic),90.95,3.03,5930.05
7975-JMZNT,0,masculino,0,1,0,66,1,1,dsl,1,1,1,1,1,1,dos_anos,0,bank transfer (automatic),91.7,3.06,6075.9
7975-TZMLR,0,masculino,0,0,0,47,1,1,fibra_optica,0,1,1,0,1,1,un_ano,1,cheque_electronico,103.1,3.44,4889.3
7976-CICYS,0,masculino,0,0,0,4,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,credit card (automatic),20.7,0.69,83.75
7977-HXJKU,0,masculino,0,0,1,21,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,19.6,0.65,397.0
7978-DKUQH,0,femenino,0,1,0,25,1,0,fibra_optica,0,0,1,0,0,0,mes_a_mes,1,cheque_electronico,74.6,2.49,1797.75
7979-CORPM,1,masculino,0,0,0,24,1,1,fibra_optica,0,1,0,0,1,0,mes_a_mes,1,credit card (automatic),90.55,3.02,2282.55
7980-MHFLQ,0,femenino,0,1,1,72,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,24.9,0.83,1859.2
7982-VCELR,0,femenino,0,0,0,36,1,0,fibra_optica,0,1,0,0,1,1,mes_a_mes,1,credit card (automatic),94.8,3.16,3565.65
7989-AWGEH,0,masculino,0,1,1,49,0,0,dsl,1,0,0,0,0,1,mes_a_mes,1,cheque_electronico,39.2,1.31,1838.15
7989-CHGTL,1,masculino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,19.6,0.65,19.6
7989-VCQOH,0,masculino,0,1,1,18,1,0,dsl,1,0,1,1,1,1,mes_a_mes,0,cheque_electronico,83.25,2.78,1611.15
7993-NQLJE,0,masculino,0,1,1,15,1,0,fibra_optica,1,0,0,0,0,0,mes_a_mes,0,cheque_correo,75.1,2.5,1151.55
7993-PYKOF,1,masculino,0,1,0,8,1,0,fibra_optica,1,0,0,0,0,0,mes_a_mes,0,cheque_electronico,75.0,2.5,632.95
7994-UYIVZ,0,masculino,0,1,0,8,1,1,fibra_optica,0,0,0,0,0,1,mes_a_mes,1,bank transfer (automatic),85.65,2.86,659.45
7994-XIRTR,0,masculino,1,0,0,54,1,0,dsl,0,0,1,1,0,1,un_ano,0,bank transfer (automatic),65.25,2.17,3529.95
7995-ZHHNZ,0,masculino,0,1,0,42,1,1,dsl,1,0,0,0,0,0,un_ano,0,credit card (automatic),56.1,1.87,2386.85
7996-BPXHY,0,femenino,0,1,1,13,1,1,sin_internet,0,0,0,0,0,0,dos_anos,1,bank transfer (automatic),25.0,0.83,332.5
7996-MHXLW,0,femenino,0,0,0,66,1,1,sin_internet,0,0,0,0,0,0,dos_anos,1,credit card (automatic),25.15,0.84,1683.6
7997-EASSD,0,femenino,0,1,0,63,1,1,fibra_optica,0,0,0,1,0,0,un_ano,1,credit card (automatic),81.2,2.71,4965.1
7998-WNZEM,0,masculino,0,0,0,71,1,1,dsl,1,1,1,1,0,1,dos_anos,0,bank transfer (automatic),80.6,2.69,5708.2
7998-ZLXWN,0,femenino,0,1,0,15,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,credit card (automatic),20.45,0.68,330.8
8000-REIQB,1,femenino,1,0,0,1,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,69.95,2.33,69.95
8003-EWNDZ,0,femenino,0,0,0,10,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,21.2,0.71,222.65
8006-PYCSW,0,femenino,0,0,0,2,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,20.1,0.67,39.8
8007-YYPWD,0,femenino,0,0,0,15,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),25.05,0.84,369.1
8008-ESFLK,0,femenino,0,1,0,53,1,0,fibra_optica,1,1,1,1,1,1,un_ano,0,cheque_electronico,110.5,3.68,5835.5
8008-HAWED,1,masculino,0,0,0,14,0,0,dsl,0,0,1,0,1,1,mes_a_mes,1,cheque_electronico,50.75,1.69,712.75
8008-OTEZX,0,femenino,0,1,1,35,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,cheque_correo,19.65,0.65,708.8
8010-EZLOU,1,masculino,1,0,0,15,1,1,fibra_optica,0,1,0,0,0,0,mes_a_mes,1,cheque_electronico,80.2,2.67,1217.25
8012-SOUDQ,0,femenino,1,0,0,43,1,1,fibra_optica,0,1,0,0,1,0,mes_a_mes,1,cheque_electronico,90.25,3.01,3838.75
8015-IHCGW,0,femenino,0,1,1,72,1,1,fibra_optica,1,1,1,1,1,1,dos_anos,1,cheque_electronico,115.5,3.85,8425.15
8016-NCFVO,0,masculino,1,0,0,55,1,1,fibra_optica,1,1,1,1,1,1,mes_a_mes,1,cheque_electronico,116.5,3.88,6382.55
8016-ZMGMO,0,femenino,1,1,0,66,1,1,dsl,0,1,1,0,1,0,un_ano,1,bank transfer (automatic),70.85,2.36,4738.85
8017-LXHFA,1,femenino,1,0,0,23,1,0,fibra_optica,0,1,0,0,1,1,mes_a_mes,1,cheque_electronico,94.75,3.16,2293.6
8017-UVSZU,0,femenino,0,1,0,40,1,1,dsl,0,1,0,0,0,0,mes_a_mes,0,credit card (automatic),56.6,1.89,2379.1
8019-ENHXU,1,masculino,0,1,0,42,1,1,fibra_optica,0,1,1,1,0,1,mes_a_mes,1,cheque_electronico,99.45,3.32,4138.05
8020-BWHYL,1,femenino,1,0,0,15,1,0,fibra_optica,0,1,0,0,0,0,mes_a_mes,1,credit card (automatic),75.3,2.51,1147.45
8022-BECSI,0,masculino,0,0,0,22,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,cheque_correo,19.6,0.65,422.5
8023-QHAIO,0,femenino,1,1,0,56,1,1,fibra_optica,0,0,0,1,0,0,mes_a_mes,1,bank transfer (automatic),76.85,2.56,4275.75
8024-XNAFQ,0,femenino,1,0,0,72,1,1,fibra_optica,1,1,1,1,0,1,dos_anos,1,bank transfer (automatic),107.4,3.58,7748.75
8028-PNXHQ,0,masculino,0,1,1,62,1,1,sin_internet,0,0,0,0,0,0,dos_anos,1,bank transfer (automatic),24.25,0.81,1424.6
8029-XYPWT,0,masculino,1,1,0,71,1,1,fibra_optica,1,1,1,1,1,1,dos_anos,1,bank transfer (automatic),115.05,3.84,8016.6
8033-ATFAS,0,femenino,0,1,1,39,1,0,dsl,0,0,1,0,1,0,mes_a_mes,1,cheque_correo,59.85,2.0,2341.5
8033-VCZGH,0,masculino,0,1,0,50,1,1,fibra_optica,1,0,1,0,1,1,un_ano,1,cheque_electronico,103.95,3.47,5231.3
8034-RYTVV,0,femenino,0,0,0,55,1,1,fibra_optica,1,0,1,0,0,0,un_ano,1,credit card (automatic),84.25,2.81,4589.85
8035-BUYVG,1,masculino,0,1,0,40,0,0,dsl,1,1,1,0,0,0,un_ano,1,cheque_electronico,42.35,1.41,1716.45
8035-PWSEV,0,femenino,0,0,0,6,1,0,fibra_optica,0,0,1,1,0,1,mes_a_mes,1,cheque_electronico,89.25,2.98,487.05
8039-ACLPL,0,femenino,0,1,1,72,1,0,dsl,1,1,1,0,0,1,dos_anos,0,credit card (automatic),68.75,2.29,4888.2
8039-EQPIM,0,masculino,0,1,0,69,0,0,dsl,1,0,1,1,1,1,dos_anos,0,bank transfer (automatic),60.25,2.01,4055.5
8040-MNRTF,0,femenino,0,0,0,1,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,71.1,2.37,71.1
8041-TMEID,0,masculino,1,1,0,63,1,1,fibra_optica,1,1,1,0,1,1,dos_anos,0,credit card (automatic),108.5,3.62,6991.9
8042-JVNFH,1,masculino,0,0,0,1,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,71.35,2.38,71.35
8042-RNLKO,0,masculino,0,0,0,66,1,1,sin_internet,0,0,0,0,0,0,un_ano,0,bank transfer (automatic),25.45,0.85,1699.15
8043-PNYSD,0,masculino,0,1,1,63,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,19.55,0.65,1245.6
8044-BGWPI,0,masculino,0,1,1,12,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,21.15,0.7,306.05
8046-DNVTL,0,masculino,0,1,0,62,0,0,dsl,1,1,0,1,0,0,dos_anos,1,credit card (automatic),38.6,1.29,2345.55
8048-DSDFQ,0,masculino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,20.2,0.67,20.2
8049-WJCLQ,0,masculino,0,1,1,10,1,0,dsl,0,0,1,0,1,0,mes_a_mes,0,cheque_correo,60.2,2.01,563.5
8050-DVOJX,0,masculino,1,0,0,49,1,1,dsl,1,1,1,1,0,1,dos_anos,0,credit card (automatic),81.35,2.71,4060.9
8050-WYBND,0,femenino,0,0,1,22,0,0,dsl,0,0,1,0,1,1,un_ano,1,credit card (automatic),49.45,1.65,1031.4
8050-XGRVL,0,femenino,0,1,1,62,1,0,dsl,1,0,1,0,0,0,un_ano,0,credit card (automatic),54.75,1.82,3425.35
8051-HJRLT,1,femenino,1,0,0,1,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,70.55,2.35,70.55
8053-WWDRO,1,femenino,0,1,0,6,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,bank transfer (automatic),19.5,0.65,146.3
8058-DMYRU,0,masculino,1,0,0,54,1,1,fibra_optica,0,1,0,0,0,1,mes_a_mes,1,cheque_electronico,90.05,3.0,4931.8
8058-INTPH,1,femenino,0,0,0,1,1,0,fibra_optica,0,0,0,0,1,0,mes_a_mes,1,cheque_electronico,79.65,2.66,79.65
8058-JMEQO,1,femenino,1,0,0,9,1,1,fibra_optica,0,0,0,0,0,1,mes_a_mes,1,cheque_electronico,84.45,2.82,762.5
8059-UDZFY,0,femenino,1,0,1,33,1,1,fibra_optica,0,1,1,0,1,1,mes_a_mes,1,bank transfer (automatic),105.35,3.51,3465.05
8060-HIWJJ,0,masculino,0,0,0,64,1,1,dsl,0,1,1,1,1,1,dos_anos,0,credit card (automatic),86.55,2.88,5632.55
8062-YBDOE,1,masculino,1,0,0,1,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,69.65,2.32,69.65
8063-GBATB,1,femenino,1,0,0,27,1,1,fibra_optica,0,0,0,0,0,1,mes_a_mes,1,cheque_electronico,85.25,2.84,2287.25
8063-RJYNF,1,masculino,0,0,0,16,1,0,fibra_optica,1,0,0,0,1,1,mes_a_mes,1,cheque_electronico,94.25,3.14,1483.25
8064-RAVOH,0,masculino,0,0,1,1,1,0,dsl,0,0,1,0,0,0,mes_a_mes,1,cheque_electronico,49.85,1.66,49.85
8065-BVEPF,0,masculino,1,0,0,65,1,0,fibra_optica,0,1,1,0,1,1,mes_a_mes,1,bank transfer (automatic),99.1,3.3,6496.15
8065-QBYTO,0,femenino,1,0,0,71,1,1,fibra_optica,1,1,0,1,1,0,un_ano,1,credit card (automatic),99.65,3.32,7181.25
8065-YKXKD,1,femenino,0,0,0,10,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,74.75,2.49,799.65
8066-POXGX,1,femenino,0,0,0,13,0,0,dsl,0,0,0,0,0,1,mes_a_mes,1,cheque_electronico,35.1,1.17,446.1
8067-NIOYM,0,femenino,0,1,1,24,1,0,sin_internet,0,0,0,0,0,0,dos_anos,1,credit card (automatic),21.1,0.7,490.65
8069-RHUXK,0,femenino,0,1,1,67,0,0,dsl,1,0,0,1,0,0,dos_anos,0,credit card (automatic),35.7,1.19,2545.7
8069-YQQAJ,0,masculino,0,0,0,14,0,0,dsl,0,1,0,0,0,0,mes_a_mes,1,cheque_correo,31.1,1.04,419.7
8070-AAWZP,0,masculino,1,1,0,24,0,0,dsl,0,0,1,1,0,0,mes_a_mes,0,cheque_correo,34.25,1.14,828.2
8071-SBTRN,0,femenino,0,0,0,70,1,1,fibra_optica,1,1,1,0,1,1,dos_anos,1,cheque_correo,111.15,3.7,7737.55
8073-IJDCM,1,femenino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,20.3,0.68,20.3
8075-GXIUB,0,masculino,1,1,0,9,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,credit card (automatic),19.85,0.66,183.15
8076-FEZKJ,0,masculino,0,0,0,10,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,cheque_correo,19.5,0.65,225.85
8079-XRJRS,1,masculino,0,1,0,65,1,1,fibra_optica,1,1,1,0,0,0,un_ano,0,cheque_electronico,89.75,2.99,5769.6
8080-DDEMJ,1,masculino,1,0,0,1,1,0,dsl,0,0,0,0,0,0,mes_a_mes,0,cheque_electronico,45.1,1.5,45.1
8080-POTJR,0,femenino,0,0,0,30,1,1,dsl,1,0,1,0,1,1,un_ano,1,credit card (automatic),79.3,2.64,2427.1
8082-GHXOP,0,masculino,0,0,1,13,1,0,dsl,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,44.0,1.47,659.35
8083-YTZES,1,masculino,0,0,0,4,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,74.35,2.48,265.35
8084-OIVBS,0,femenino,0,0,0,11,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,cheque_correo,20.0,0.67,211.95
8085-MSNLK,0,femenino,0,1,0,62,1,1,fibra_optica,1,1,1,1,1,1,dos_anos,0,cheque_correo,113.95,3.8,6891.4
8086-OVPWV,1,masculino,0,0,0,2,1,0,fibra_optica,0,0,0,0,0,1,mes_a_mes,1,cheque_electronico,80.2,2.67,181.1
8087-LGYHQ,0,masculino,0,0,0,9,1,0,fibra_optica,0,0,1,0,1,1,mes_a_mes,1,cheque_electronico,94.05,3.14,811.65
8089-UZWLX,0,femenino,1,0,0,71,1,1,fibra_optica,0,0,1,0,1,1,dos_anos,0,bank transfer (automatic),104.05,3.47,7413.55
8091-TTVAX,0,masculino,0,1,0,58,1,1,fibra_optica,0,0,1,0,1,1,un_ano,0,credit card (automatic),100.35,3.34,5681.1
8092-NLTGF,0,masculino,0,0,0,72,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),24.75,0.82,1777.6
8095-WANWK,0,femenino,0,0,0,10,1,0,dsl,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,45.25,1.51,428.7
8096-LOIST,0,femenino,0,0,0,19,1,0,dsl,0,0,0,0,0,1,mes_a_mes,1,cheque_electronico,56.2,1.87,1093.4
8097-OMULG,0,masculino,0,1,1,59,1,0,dsl,0,1,1,1,1,1,un_ano,0,credit card (automatic),76.75,2.56,4541.9
8097-VBQTZ,0,masculino,0,0,0,54,1,0,dsl,1,1,0,1,1,0,mes_a_mes,1,cheque_correo,69.9,2.33,3883.3
8098-LLAZX,1,femenino,1,0,0,4,1,1,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,95.45,3.18,396.1
8098-TDCBU,0,femenino,0,1,0,42,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_electronico,25.25,0.84,1108.2
8099-MZPUJ,0,masculino,0,1,1,48,1,1,fibra_optica,1,1,1,1,1,1,dos_anos,0,credit card (automatic),111.8,3.73,5443.65
8100-HZZLJ,0,femenino,0,0,1,43,1,0,dsl,1,1,0,0,0,1,mes_a_mes,1,cheque_electronico,63.95,2.13,2737.05
8100-PNJMH,0,masculino,0,1,1,68,1,1,dsl,1,1,1,1,1,1,dos_anos,1,credit card (automatic),88.85,2.96,6132.7
8104-OSKWT,0,femenino,0,0,0,12,1,1,fibra_optica,1,0,0,0,0,0,mes_a_mes,1,cheque_electronico,79.8,2.66,1001.2
8106-GWQOK,0,masculino,0,1,0,38,0,0,dsl,1,1,0,1,1,1,dos_anos,1,bank transfer (automatic),60.0,2.0,2193.2
8107-KNCIM,0,masculino,1,1,0,14,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,75.1,2.5,1013.35
8107-RZLNV,0,masculino,0,1,0,72,1,1,fibra_optica,0,1,1,0,1,1,dos_anos,1,bank transfer (automatic),106.3,3.54,7565.35
8108-UXRQN,0,femenino,0,1,1,11,0,0,dsl,1,0,0,0,1,1,mes_a_mes,0,cheque_electronico,50.55,1.68,565.35
8109-YUOHE,0,masculino,0,0,0,17,1,0,dsl,1,1,0,0,0,0,un_ano,0,cheque_correo,56.1,1.87,946.95
8111-BKVDS,0,femenino,0,0,0,10,0,0,dsl,1,1,1,0,0,0,mes_a_mes,0,bank transfer (automatic),40.7,1.36,449.3
8111-RKSPX,1,masculino,0,0,0,4,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),72.2,2.41,305.55
8111-SLLHI,1,masculino,1,1,0,39,1,1,fibra_optica,0,1,1,0,1,1,mes_a_mes,1,cheque_electronico,105.65,3.52,4284.8
8118-LSUEL,1,masculino,1,0,0,23,1,1,fibra_optica,0,1,1,0,1,1,mes_a_mes,1,cheque_electronico,106.4,3.55,2483.5
8118-TJAFG,0,masculino,0,1,1,9,1,0,fibra_optica,0,1,0,1,1,1,mes_a_mes,1,cheque_electronico,101.5,3.38,906.85
8120-JDCAM,0,masculino,0,1,1,4,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,69.55,2.32,284.9
8123-QBNAZ,0,femenino,0,1,1,36,1,1,fibra_optica,1,0,1,0,1,1,mes_a_mes,1,credit card (automatic),104.5,3.48,3684.95
8124-NZVGJ,0,femenino,0,0,0,6,0,0,dsl,0,0,0,1,1,1,un_ano,1,cheque_correo,49.25,1.64,255.6
8125-QPFJD,0,femenino,0,1,0,72,1,1,dsl,1,0,1,1,1,1,dos_anos,1,bank transfer (automatic),84.9,2.83,6065.3
8128-YVJRG,1,femenino,0,0,0,7,1,1,fibra_optica,1,0,0,0,0,0,mes_a_mes,1,cheque_correo,79.65,2.66,604.7
8129-GMVGI,0,femenino,0,1,1,56,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,20.05,0.67,1090.1
8132-YPVBX,0,femenino,0,0,0,6,1,0,fibra_optica,0,1,0,0,0,1,mes_a_mes,1,cheque_correo,85.95,2.86,514.6
8133-ANHHJ,0,femenino,1,0,0,49,1,1,fibra_optica,1,1,1,1,0,1,un_ano,0,bank transfer (automatic),103.0,3.43,5166.2
8138-EALND,0,masculino,0,0,0,15,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,19.75,0.66,311.6
8143-ETQTI,0,femenino,0,1,1,23,1,0,sin_internet,0,0,0,0,0,0,dos_anos,1,cheque_correo,19.65,0.65,451.55
8144-DGHXP,0,femenino,0,0,0,54,1,0,dsl,1,0,1,1,1,1,dos_anos,0,cheque_electronico,80.6,2.69,4299.95
8146-QQKZH,0,femenino,0,1,0,71,1,0,dsl,1,0,1,1,1,1,dos_anos,0,bank transfer (automatic),81.85,2.73,5924.4
8148-BPLZQ,0,masculino,0,0,0,34,1,0,dsl,0,1,0,0,0,0,mes_a_mes,1,cheque_electronico,49.8,1.66,1734.2
8148-NLEGT,0,femenino,0,1,1,42,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_electronico,22.95,0.76,1014.25
8148-WOCMK,0,masculino,0,1,1,8,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,credit card (automatic),19.6,0.65,125.0
8149-AIQCG,0,masculino,0,0,0,39,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,credit card (automatic),73.15,2.44,2730.85
8149-RSOUN,1,femenino,0,0,0,1,1,1,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,93.85,3.13,93.85
8150-QUDFX,0,masculino,0,0,0,2,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,19.85,0.66,51.6
8152-UOBNY,0,femenino,1,0,0,50,1,1,fibra_optica,0,1,0,1,1,1,un_ano,1,cheque_electronico,106.8,3.56,5347.95
8152-VETUR,0,femenino,0,1,0,72,1,1,fibra_optica,0,1,0,0,1,1,dos_anos,1,credit card (automatic),97.7,3.26,6869.7
8155-IBNHG,1,femenino,0,1,0,24,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,credit card (automatic),75.4,2.51,1747.85
8158-WPEZG,0,masculino,0,0,0,11,0,0,dsl,0,1,0,1,0,0,mes_a_mes,1,cheque_electronico,35.65,1.19,425.1
8160-HOWOX,0,femenino,0,0,0,7,1,0,dsl,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,66.85,2.23,458.1
8161-QYMTT,0,masculino,0,0,0,7,1,1,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,94.1,3.14,701.3
8164-OCKUJ,0,femenino,0,1,1,59,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,20.6,0.69,1286.0
8165-CBKXO,0,masculino,0,1,1,66,0,0,dsl,0,1,1,0,1,1,dos_anos,1,credit card (automatic),56.75,1.89,3708.4
8165-ZJRNM,0,femenino,0,1,1,72,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),23.75,0.79,1679.25
8166-ORCHU,0,masculino,1,1,0,33,1,0,fibra_optica,1,1,0,1,0,1,un_ano,1,cheque_electronico,93.55,3.12,3055.5
8166-ZZTFS,1,femenino,1,1,0,66,1,1,dsl,0,1,1,0,1,1,dos_anos,1,bank transfer (automatic),80.55,2.68,5265.1
8167-GJLRN,0,masculino,0,0,0,3,0,0,dsl,0,0,0,1,0,0,mes_a_mes,0,cheque_electronico,30.4,1.01,82.15
8168-UQWWF,1,femenino,0,0,0,11,1,1,fibra_optica,0,0,1,0,1,1,mes_a_mes,1,bank transfer (automatic),97.85,3.26,1105.4
8169-SAEJD,0,masculino,1,1,0,69,0,0,dsl,1,1,0,0,1,1,dos_anos,0,credit card (automatic),56.55,1.88,3952.65
8173-RXAYP,0,femenino,0,1,1,24,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,19.7,0.66,452.55
8174-LNWMW,0,femenino,0,0,0,31,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,credit card (automatic),20.9,0.7,689.35
8174-TBVCF,0,femenino,0,1,0,70,1,1,dsl,1,1,1,1,1,1,dos_anos,1,credit card (automatic),94.8,3.16,6859.05
8178-EYZUO,1,masculino,0,0,0,46,1,1,fibra_optica,1,1,0,0,0,1,mes_a_mes,1,cheque_electronico,93.7,3.12,4154.8
8180-AKMJV,0,femenino,0,0,0,1,1,0,dsl,0,0,0,0,0,0,mes_a_mes,1,credit card (automatic),44.55,1.48,44.55
8181-YHCMF,0,femenino,0,1,1,68,0,0,dsl,0,1,1,1,1,1,dos_anos,0,credit card (automatic),60.3,2.01,4109.0
8182-BJDSI,1,femenino,0,0,0,28,1,1,fibra_optica,0,1,0,0,0,1,mes_a_mes,1,cheque_electronico,89.95,3.0,2625.55
8182-PNAGI,1,masculino,0,0,0,12,1,0,dsl,0,0,0,1,0,0,mes_a_mes,0,bank transfer (automatic),50.25,1.68,593.75
8183-ONMXC,1,femenino,0,0,0,2,1,0,fibra_optica,0,0,0,0,0,1,mes_a_mes,0,cheque_electronico,80.75,2.69,159.45
8184-WMOFI,0,masculino,0,1,1,62,1,0,dsl,1,0,1,1,0,1,un_ano,0,credit card (automatic),71.4,2.38,4487.3
